Star Rating,Nature of Rating,Review Comment 
2-star,0,"the manager of this store, tom, is a crab. it is easy to see that he does not enjoy his job. the other employees that work at n. scottsdale store are all so nice, but i will not shop or consign here again."
5-star,1,"i love, love, love this place. i am a huge fan. they have amazing finds, great prices and their customer service is five star. christine is so nice, a true pleasure to deal with. i know i will be making many more purchases here. this store is a gem. sooo glad i found them. i am totally addicted to their website also, a small teaser of all they have to offer. ask for christime, and happy shopping!"
1-star,0,"extremely disappointed and would not recommend consigning fairly new and nice furniture items.. i brought in 3 pieces of furniture that were purchased within a 2 year time period and were still in the store catalogs. i gave them the receipts and they had priced them less than 1/2 of what they were purchased for and that was okay, but what disturbed me was, they were marked down within 2 weeks of being in the store and i was told that they had a lot of interest and it was priced to high. the two desirable pieces sold as soon as they were marked down and the 3rd piece which was less desirable was never marked down ???. i still can't figure that one out. when i questioned the man on the floor, his response was we need to price that down too. very arrogant attitude and i learned my lesson the hard way. there are many consignment stores out there and they wait 60 days before they mark down an item and you split the purchase 50/50. if it's a nice item, i'd go else where.."
5-star,1,"my favorite consignment store, hands down. it does get a little overstuffed in here, but i find the pricing and selection to be the be best. i stop in once a week or so, and frequently make purchases. one of my friends scored an amazing mid-century dining set here. pricing is generally realistic--i'm parsimonious to put it nicely, and i still buy here! they have sorted out a problem that arose a while back with some consigned carpets that reeked of animal urine. someone must do a sniff test now before accepting. good idea! the staff is nice. i like the assortment of accessories. it's apparent that a lot of thought and research goes into arriving at prices that are fair to consignors but appeal to shoppers. inventory turns over fast. good store."
5-star,1,"it's amazing the crap people will buy. one person's trash is another person's treasure? i believe so. i sold over $1,000 of my crap at this store. no kidding...and it went fast! my sisters attic is clearly my gold mine, why is everyone looking in the superstitions? this one is prolly a bit smaller than others, but the stuff moves. garage sale? who needs the headache..."
1-star,0,"this place annoys me. the employees are rude. they don't move out of the way to let you shop. they just continue restocking and cleaning the racks. they make you wait if you're just cashing $$ out on your account. no one was in the store, roseanne greeted me and i told her i was cashing out, she asked me to wait while she finished what she was doing. that's fine, but i waited like 5 mins at the counter while she just reattached tags to merchandise. i thought she was a bit rude honestly. i don't like shopping here. deals aren't even good. you can shop at outlet stores, and buy the same stuff brand new for better prices than this used over priced stuff."
1-star,0,customer service was less than acceptable last time i visited this store. i have been bringing clothes here for years to sell and currently have items here for sale. i thought id check what my balance was as i just visited trader joe's next door but the woman behind the counter seemed annoyed i was asking her to check my account. she asked if i knew what was on my account. um no that's why i'm asking and informed me i could do it online now. she was condescending and rude throughout the entire interaction. i'll be taking my clothes elsewhere to sell in the future.
5-star,1,if you love thrift shopping but don't have the time to dig for treasure go here. i have never once left unhappy with the selection!!! even fluctuating between a size 2 and a 10 i've always found clothes that just make me feel so beautiful. and honestly it's the same price for most things as savers! love love love this store!!!
5-star,1,"i have been shopping at this consignment boutique since it opened. it has everything from chanel to lululemon and everything in between. great selection of clothing and accessories, all at a fraction of retail. i love this concept because you find things you don't find anywhere else, items that have been purchased all over the us and abroad. i don't live in az anymore but love this boutique so much that i come back to phoenix just to shop. on my most recent visit i received customer service that exceeded my already high expectations. thank you alexis for storing my luggage. i shopped til i dropped. i'll be back. :)"
1-star,0,"awful selling louis vuitton as real when fake. also, saw manager mean to employees. now, employees are leaving, maybe you need to let management go"
1-star,0,"i was just in there looking for a dress and had three in hand when i went to the dressing room. there three works around the area. all ignored me, but all were attending one lady. i don't care who she was or how much she was spending, it was rude to disregarding someone else. i put the dress back and walked out of the store."
5-star,1,"the 20th street location is by far my favorite of all my sister's closet stores. the store itself has a great selection and boutique-like charm, but what i feel truly sets this location apart is the staff. on multiple occasions i have been assisted by the most courteous and genuine salesperson, a woman i later learned was the store manager, alexis. alexis and her staff clearly have a great deal of retail experience, for they know the nuances of how to anticipate when a client needs assistance and when to allow them to shop freely. this location also has a great selection of pret-a-porter as well as some of the smaller niche brands, and all incredibly organized on shopable racks. i will say that i have never consigned with the company (because my own sister shops my closet!) but i have felt appreciated and treated very well as a customer. i look forward to each and every visit!"
5-star,1,"this is a small, tucked away location near by nordstrom rack and snooze! it has a little less inventory than the one on scottsdale are but way more helpful employees! leah was kind enough to help me when the other store had overcharged me. she didn't have to do this but she went out of her way to make it right for me so that i didn't have to go back to the other store. this location had amazing brands and prices. i got parker, frame, iro, dvf, tory burch, lululemon and so much more. even though this store has less inventory, i left with way more stuff! thanks again ladies for helping me upgrade my closet and handle the issue from the other store!"
1-star,0,"please do yourself a favor and do not buy or consign with this merchant. these sisters are out to get you and your mighty dollar. their consignment fees are absurd. their pricing is so unrealistic and unfair across the board. i have sold and bought with them for a number of years until i woke up and realized that i was being ripped off. you can sell your items on ebay with ease and more money in your pocket. the staff is snotty, no matter what location you go to. like they're doing you a favor. they are only nice to you when you're buying from them. when you're there to get money out of your account. they are cold and abrupt (all locations equally across the board). very sneaky and underhanded business. do not go! you will be disappointed."
3-star,0,"for a consignment store it was not as exciting as i thought it would be. especially with a nordstrom rack right there to try to have competitive pricing. store was clean and organized but not as high quality or classy as i had read online it to be. brands were here and there but the quality was a mix of nwt and past gently used. two or three girls were working and not one of them said a single word to me or any other customers that i saw. i may take another look when i am back in town, and may not."
4-star,1,"i been coming to my sisters closet for the longest time! you get pretty good deals especially for the name brands like ann taylor, loft and banana republic. i did notice that the prices for the shirts have gone up. you use to be able to find shirts from $9-$10 and now a 95% of their shirts are $12.95. but it still has a nice clothing selection."
5-star,1,"i was surprised to see reviews from disappointed customers but it seems like some of them were related to their experience consigning clothes here rather than buying clothes here. what's bad for the consigner is good for me!! (low prices) i'm a l-xl and scored here with a dress, sweater and 2 pairs of shoes for $60. i wasn't sure about the dress but when i got it on it was flattering. you have to pick through everything and try on everything that you think might work and you end up finding just a few things that do... but that's why consignment store shopping is fun! and i thought this was a solid consignment store. i don't see an option to add a photo of my haul to this review but i'll add it in the photos for this location."
5-star,1,"one of my favorites places to shop and find unique clothing to add to my wardrobe...love, love, love shopping at my sister's closet!"
2-star,0,i have been consigning for more than 2 decades and most recently here and my experience has not been the best. from items being dropped off never making it on my account to items being priced at pennies to the dollar is unacceptable. i have to add how rude the manager is i don't know her name but i just tried to cash out the remainder of my account and was told they are closed and the door shut on my face. well bitch i know this but maybe if i was able to cash out on the men's side i would not have to even have contact with your rude ass. i will be visiting the store tomorrow just to give her an ear full... very inconvenient and definitely not how you treat shoppers nor consigners.
2-star,0,"their advertising is very misleading. when a ""half-off all sweaters"" lands in your inbox, one gets to the store and notes the exceptions are not only designer labels, somewhat understandable, but one has to read every tiny label to determine if a top is labeled a ""sweater"". i choose three ""sweaters"" and none qualified. at my age, i think i know what a sweater is! i am not returning ever again. (thank you for apologizing but the sweaters i selected fell into none of the categories you mentioned) this is a typical bait & switch advertising ploy---actually, it probably could be reported."
2-star,0,"a long term consignor, i didn't really keep track of the items i brought in, or the individual amount received for them. i donate many things to charity, but take the more expensive things here. well, i took a necklace, honora pale green, freshwater pearls in their leather pouch into msc. i paid $185 for them and had never worn them. i was paid $7.50 for the pearls!! it is my opinion, when there is an item one expects to sell for at least $85+, they should let you know, before giving them away for peanuts. i was not happy, although an employee called me after my inquiry as to what happened to the pearls. i think with designer clothes, one is better off sending them to the real real. they pay 70% and shipping. from now on i will donate all other items to charity and take the donation receipt, rather than feel as if i had been ""taken"". the staff is friendly for the most part, but many do not know quality when they see it, and reject things that would sell and are valuable.,the store is well organized, and i'm sure if you buy anything, you'll get a great deal-especially if you bought my pearls."
2-star,0,"i had a very similar experience to allison g. (review written on 9/16/2014). i went in to collect my money at my sister's closet at t&c today. i approached the sales gal standing at the register and explained to her what i was there to do. i was told to go to another register in a rather apathetic and dismissive demeanor. prior to today, approx. 56 days ago, i took in 8 items to sell and 7 of them sold. they were decent labels (bcbg dresses, coach purse, elie tahari skirt, cache leather skirt, italian suede blazer, banana republic skirt, etc.) and what i received in return in cash was $55. i asked jenny (sales person) if i could take home my 1 remaining item and they wanted to charge me $5.00 to do so (and that charge will be going up soon according to jenny and the sign she brusquely pointed to). it was because it was an item they had priced under $25. ""it's in the contract"" jenny so gruffly explained. so when taking your clothes for consignment i highly suggest that you stay current on your contract so you know exactly what kind of exchange you will experience from them. apparently they make changes to your contract whenever they see fit and do not notify you of the changes other than the signs they post in-store. be cautious and informed before doing business here. i've had my account there for years and i've never felt so dismissed by the sales persons (esp. jenny), so uninformed, and frankly, ripped off. bottom-line: doing business with my sisters closet feels bad. i will not be taking my items to be sold there to receive very little in return and to be treated so poorly for being a client of theirs. i'd rather donate my clothes to a good cause, get a tax write-off that i believe is a better financial decision and, more importantly, feel good about doing it."
4-star,1,"hey now... i stopped by my sister's closet on my way out of last chance, as it is just literally a block or two away. they have some cute things in here, i scored a pair of pilcro shorts for 10.00 as well as some saucony running shoes for $12.00, not bad! this store is really small, and they have an odd mix of mall brand clothing all the way to higher end stuff. i saw a pair of size 9 tory burch miller sandals (brown brand new) for around $50.00, too bad they weren't my size or else i woulda snatched those bad boys up. overall i think their selection is kinda small, i easily went through all the racks in 30 mins, if you have some time to kill you could get lucky and end up finding one or two things you really like."
4-star,1,super fun place to shop for high quality clothing and accessories at bargain prices. they have a large selection especially good for work clothes lots of suits and dresses. good selection of evening clothes as we'll. beautiful jewelry too. other locations in town a fun day to bit them all.
4-star,1,"the gals buying are always super friendly and go over why some items weren't selected. i appreciate that. the manager is also quite friendly! selling clothes maybe because the area has more professional business women but i do well with certain items here. i bring my ann taylor and whbm, along with banana republic and other decent work attire brands. buying clothes i've found some great jeans in small sizes (24-25) here! r&r for $35. yay!!"
4-star,1,"the ladies here are always so friendly and i often find designer items with the original hang tags on them (typically for less than 25% of the original price). i can't imagine what there is not to like! scottsdale lacks a great designer discount store (so long, loehmans), and this place really fills that role. plus, the women who work here seem to really like clothes and to know a great deal on a consignment item when they see it. i have never had anything but a positive experience here. from vintage watches to chanel suits to little cotton t-shirts, you are bound to find something fun and stylish here. (chanel and st. john are not my thing, but there is plenty of that stuff, at outrageously low prices, if that is what you're looking for.) do know that every trip to this store is something of a treasure hunt. they sell formal wear, career wear, outerwear, handbags, accessories, everyday clothing and jewelry, but it's best not to go in looking for something specific. you can expect to find on-trend items in an array of sizes...and at a fraction of the price you'd pay for them elsewhere."
3-star,0,"a-ok, seems to be a fair description. i've found a few items by chance, but for the most part, i'm not that impressed with what this location carries. i can't imagine why someone would buy a used tiffany necklace with someone else's initials on it, but ok... the best part of this location is that if you hit and miss, at least you have trader joes and nordstrom rack backroom in the same plaza so that the trip isn't wasted."
1-star,0,"smaller sizes...not much for the plus or large crowd. also, the staff is almost incredulously rude everytime i'm in here! i know people love it here, but it's like a very expensive goodwill. the clothes and accessories are way overpriced for what you're getting! save yourself some money and go down to the goodwill at 16th st and indian school. also, if you have clothes to sell, don't get your hopes up. gawd knows i've tried to figure out what they are looking for...when they did take a couple of my smaller size 12 sundresses to consign, they ended up giving them away to a thrift store for dogs (i shit you not) and didn't even bother to call me. i guess that's not their policy...if you consign here and they don't sell your stuff in whatever time frame they think they should, don't expect to ever get it back."
4-star,1,"while i can't say i've ever actually purchased anything for myself, i keep coming back to my sister's closet. it's probably more the thrill of the hunt for that perfect (shirt/pants/jacket/etc) that keeps me interested. maybe its just me, but they usually don't have much in my size. they do have plenty of med - large sizes and 35 - 40 waist pants. fyi msc - i wear a 38s jacket, size s collared shirts, a 30ish waist with 29inch inseam, and size 7 1/2 - 8 shoe; just in case you were wondering. ;) my wife seems to have some luck though. she's found a few designer shirts, a couple pairs of 7 jeans, and even some cool coach purses. i think this is definitely a better place for the female shopper. best of luck to all you shoppers; and who knows, maybe you'll bump into me in there not buying something. :("
4-star,1,"""name brand clothing without the name brand price tag"" although being male, my sister's seems to be a big hit among the women in my family. i am related to shopaholics and bargain hunters and though it seems that these may be part of a genetic predisposition to the asian gene on both sides of the family, you would think that i spend my weekends on this expensive past time. i don't. but i do enjoy finding my bargain name brands here which are plenty at well suited (male counterpart to my sister's closet). by coming here, i not only save on $$, but save on time spent shopping all over malls and waiting for sales desired clothing. they do have spectacular sales about twice a year on the consigned articles up to another 70% off (usually in late january and august). this is to make room for new seasonal items. while others may cringe at the thought of wearing consigned clothing, it is their loss due to the amazing savings. i cannot speak on the consignment system as i have not brought in any of my clothing, but i can attest to the selection to buy which are great, clean, and organized; providing opportunity for us to wear name brand clothing without the name brand price. if you think this was useful, cool, or funny, please check below."
2-star,0,"i love love love consignment stores...and walking in this store, the smell was great... however... i have to say i am disappointed with my sister's closet. i had heard such great things, so i was really excited to go. they did have some amazing designer purses, including a $3400 jimmy chu purse that was huge and gorgeous for $1899. the designer section clothing was hung on nice wooden hangers with their logo (nice touch). however....... the items i saw around the store, and my friend with me agreed, seemed like more than 40% really were more appropriate for a thrift store, and a lot of the items were really dirty (and still had high prices). you could see food stains on a dooney bag.. a coach wristlet, black, had white food smeared all over it... still highly priced for as dirty as it is. the thing is... even if it is a brand.. sometimes your store reputation is worth more than the 10 bucks you'll make by selling something dirty. just my .02. i saw sensors put though jeans pockets, wallets (in the leather!) and other questionable placements. when i asked about it.. the sales person just said, well maybe there is someone new who does not put it in the right place. that damages items people are buying, and they may not realize the big holes placed by those sensors. i loved there ""on the web"" tags. i've never seen that before, but they are really pretty and catch your eye if you want to take a closer look. i prefer consignment stores to identify the sizes on the hanger by color coding or some such to make it easier to find my sizes. i get bored really fast trying to find my size.. as a consumer, i would have spent more time looking had i been able to really scan the racks easier for size. the shoes are nicely organized.... and clearly labeled. they were not over crowded so it was easy to see the shoes. there are some positives.. i purchased a le sportsac tiny bag for 9.99, it was new so i do feel it was a good deal. but really be careful what you buy.. the prices for the purses seemed high for used resale and their obvious usage stains."
3-star,0,"i never had a sister...but i remember while i was still very young being able to rummage through my moms closet... i remember this cool blue velvety/terry cloth track suit she had that i really liked....ahh the '80s...but then i hit the 4th grade.... the 2 times i have been in here the only things i found of interest were some of the shoes and the handbags and purses. as for the clothes, they really don't carry anything in plus sizes. or at least not for plus size under 50 years old and even then the selection is slim. for those under a size 10 you may be able to find a few more things. i find the prices to be reasonable (although i have yet to buy anything.) it's a clothing consignment store so you have folks bringing in their stuff for evaluation. they seem to like chicos, and there are racks of chicos stuff. so if that is your thing you may be able to put together an outfit or 3. or you may be able to sell your stuff to them. but they do have other high end designer brands here, without much looking. while it's not for me, i do feel it is worthy of checking out."
4-star,1,found some great deals! they had shirts with additional discounts getting them down to about $3 and the clothes all seemed in very good condition. bought bcbg blouses and a cute summer dress that i used right away to wear to mill ave. with friends. only a slight wait for a fitting room and the lighting isn't all that great but the prices are good. staff is friendly too. will be going back soon.
5-star,1,"this is the best one yet (out of all of the my sister's closets). i've found so many yummy things here. cashmere sweaters, designer jeans (sevens, ag and people's republic), coach sandals, a prada moon bag and some juicy couture dresses - and those are just the highlights. they're very picky what they accept when you consign, but that's what makes them a good consignment shop and their prices are really pretty good. i always stop here after last chance. it completes my shopping day and a good deal makes me happy. forget prozac, what we need are prada bags for $200 (it was a super sale day - and i'm not on prozac, just being facetious)."
4-star,1,"oh yeah, do i love my sister's closet!!! some of my favorite duds were found here. now let's get this straight: like any consignment store, it's hit or miss--you may find a fabulous st. john's suit here one day and dreck the next. but for those who are into cheap duds that look like you found them at saks or nordstrom [and not nordstrom's last chance!!!] and for those who are patient enough to keep coming back--and back--and back again, you can find something here. just like any other thrift store, though it seems like we real-sized women get short shrift. but maybe that's because they're not into cool threads like i am...but i have still found some great stuff here, so keep coming. and coming back. and i may start consigning myself, so all you fashionistas out there who think that size 2 means that a girl's just not getting enough to eat should come here and pick up all my old designer duds that i've grown tired of."
5-star,1,"i enjoyed my experience at nycsole. we didn't receive the name of the girl who helped us but she was very sweet and helpful. shoes were 50% off so my boyfriend got two and i also got two. which were a total of $100 a lot of sizes were gone, but the girl was patient to help us find the shoes we wanted in our sizes. she also explained to me the shoes were final sale but who would even want to return such a good deal. i'm a local so i will definitely be returning soon. :)"
1-star,0,"terrible manager owner, extremely rude...great shows ....very nice lady helping us . even she was very scared of the manager/owner...horrible attitude and only took cash ! i guess cause it cost him to use credit cards...there were no signs that said cash only but at the end he only wasted cash . he really was a mean man...do not shop there"
1-star,0,"this will be my first yelp review: i visited the las vegas store and was pleasantly greeted and helped by a wonderful human being who gave me her feedback (unfortunately i do not remember the sales associate's name). 5 stars for her in store service. i was told if these shoes do not fit (i was surprising my girlfriend) that i would be able to ship these shoes back and return them with free shipping (i live in los angeles), to which i agreed. the shoes did not fit, so now the return process begins (i should have known better)... i contact the david z website, i am told i can return the merchandise and i was also told i will need to pay the shipping cost, which i find completely unacceptable for the following reasons: 1. i was told by in-store personnel i would be able to return free of charge before 30 days 2. the david z web site states the following: a. once we have reviewed and approved your case we will send you a pre-paid shipping label. b. you can return your purchase for up to 30 days from the purchase date. c. product(s) must be in the condition you received them and in the original box and/ or packaging. d. return shipping is 100% free e. if you are not completely satisfied with your purchase you can return your order for free within 30days of your purchase date (returns must be unworn, in the state you received them, and in the original packaging). f. you will be provided with a pre-paid ups or similar domestic label to return the purchase to us.* i attempted to contact the corporate representatives via email and via phone to further discuss this matter, to which i have heard no response back in either form of communication. pro-tip - ignoring a customer doesn't really solve the problem...go figure it only upsets them more? interesting concept. i later found the exact same shoes at nordstrom for 40% off. i would highly recommend individuals stay away from this ill managed company that fluffs impressive claims but do not follow through. competition is fierce and customer service is everything. i'd much rather do business with a larger competitor, than support a smaller business, when this smaller business has really nothing to offer other than uncompetitive pricing, false advertisement and poor corporate level customer service. thanks for playing david z nyc..."
1-star,0,"the shoes we bought broke within minutes of wearing. we tried to return them the same day and were told the manager would come and discuss the issue with us in about an hour. after two and a half hours of waiting the manager called the attendant and said we were not to get an exchange or refund under any terms because the shoes were worn too much. despite returning within hours and not even having walked to dinner in them, the shoes lacked durability and the store refused to even meet us half way."
1-star,0,"shoes are overpriced, even for the strip. the workers were helpful, but i took an issue with the fat manager in the store. he was very unwelcoming and rude. i don't know if he was having a bad day or not, but it's no excuse and now i'll never go back"
5-star,1,"i had been lusting over a particular pair of shoes for months and finally decided it was time to splurge and get them. i originally went to another store that i knew carried the shoes, but left when i could not get any service from the employees... carlos was the employee that helped me at david z nyc. i wasn't sure what size i needed, carlos got out three different shoes for me to try on, including the store sample. once i figured out which size fit best, carlos rang me up and what do you know, the shoes were on sale! i think i have a new favorite shoe store!!"
5-star,1,"this is another one of those must stop by places whenever i go to vegas. at first glance it may appear as though the store appeals to the younger crowd but once you get inside the store, you realize they appeal to everyone. the service is great and not pushy at all. i love the fact that when i bring shoes home from this place, i always get raves from others about it!"
1-star,0,"wow felt like i was invisible in there. didn't even get a hello. they said hello to customer that came in after me, didn't even ask if i had any questions. it looked like there was plenty of employees that could have helped me, not like they were super busy or anything. i was actually interested in a fairway wood and the vapor pro irons but it looked they didn't care that i was in there. well looks like they lost a potential customer cause i love nike."
2-star,0,"while vacationing, i wandered in and found a pair of golf shoes that i like. not carrying my desired color, the employee offered to order them online and ship directly to me. they arrived a couple weeks later and didn't fit correctly. one of the shoes had a ridge that i could feel under the foot. they were clearly asymmetric in their fit. i called the store and was told by a different employee that i'd have to pay to ship them back to the store. since they're not affiliated with nike and are the only nike golf store in the country, i had no other options. so even though they were defective, i'd have to pay to remedy the situation. that's bull."
1-star,0,"terrible service. first, i am staying at mandalay bay. in the room there is a booklet of offers. one of them is for a free swing analysis and 20% off at nikegolf. the first time i went into the store with my wife the sales clerk was alone. i inquired about the golf analysis and wide shoes. he said he was alone in the store and couldn't go to the back room or do the golf analysis and asked me to come back later. my wife stopped in later while she was shopping (visit 2) and found out they do have wide shoes. i was able to go back the next day (visit 3) and was told again that the sales clerk was alone and i could come back in 45 minutes. i returned again (visit 4). finally, there were two people in the store and they could help me. so now i've shown a lot of interest in shopping at this store and one of the clerks was there each time so knew the interest. so now i inquired about wide golf shoes and the swing analysis. i was then told they no longer do the free analysis and they didn't know why the advertisement was in the rooms. the clerk then said they did have some wide shoes, but was vary reluctant to help. she finally brought me one pair of wide shoes, and said there might have more in the back. while i was trying on the first pair of shoes i was expecting her to get more shoes to try on. nope, she didn't. it became vary clear that they didn't have any interest in helping me find the right shoes. after i came in four times to talk to them you'd think they would bend over backwards because i would probably buy from them."
1-star,0,"my review isn't so much about the store and what their selection is like its more about the service i received at the store, my husband and i are in town for a large kia convention and i forgot to pack him some casual socks. so while he was at his event at the mandalay bay i went in to get him a pair of $7.50 socks. the cashier was helping a customer and i waited and waited as they decided what golf balls they wanted. the lady spent about $100 in products she paid with a visa and left. i went to pay for the socks a total of $8.11. i had to use my husbands card because i had lost mine well he asks me for id i explained that it was my husbands card because i lost mine he wouldn't take it, i asked to charge it to my room he wouldn't do it either cause i wasn't on the reservation, finally i just paid with another card and left. mind you we have the same last name i had the room key and the envelope for my room key, i left pretty upset because why wasn't the customer in front of me who spent a bit more than i did asked for id and i was? just because its a woman's name on the card doesn't mean it's hers! i am all for security and checking id and i would've been totally fine if he would've just asked her for her id. customers should all be treated the same if you're going to ask one customer for id you should ask them all!"
3-star,0,for all things nike this store is pretty nice. it's a bit pricey but the fact you can get club fitted here makes it nice. if you have chips in your pocket make a stop to get your tiger on.
3-star,0,"i love golf....i have been playing for a while now but tiger woods i definitely am not... and my handicap leaves something to be desired but i love playing the game nonetheless. i was recently invited to play in a small friendly competition and gladly accepted. so i figured that i needed to dust off and take inventory of all my golfing gear because i haven't played in a while and needed to be prepared....soon after, i realized that my putter was missing, my bag was ragged and needed some help, and i was in desperate need of some new threads to show off on the course with as well. so i came here.... i love nike products and think they are of great quality but what i didn't realize is that i was going to need to give the blood of my future first born and sign my soul away just get a putter. man....the prices were ridiculous!! so overpriced.....and to think i actually wanted to buy a new shirt and bag on top of the new putter that would have cost me more than next month's rent....crazy!! but needless to say the store was beautiful. selection of all things golf is any golfers dream but i'd rather spend my money at sports chalet at a cheaper price for my golf supplies any day."
4-star,1,"i love nordstrom, but nordstrom southpark is a bit of a ""swing and a miss"". four stars feels generous, but three stars seems too harsh; too bad you can't give halves. their shoe selection is out of this world fabulous, but the clothing selection leaves a lot to be desired - it is minimal. i also felt as though the customer service was a bit lacking from the typical nordstrom experience. the store is on the smaller side with the majority of the ground floor being taken up by cosmetics. all of the women's clothing is upstairs. they have all of your nordstrom ""departments"" (point of view, encore, bp., dresses, active wear, collectors, etc.); however, each one has only a very small selection... the largest selection of styles was probably in dresses. i would like to give a special nod to the ebar. the baristas were friendly and quick, the area was clean, and my latte tasted great."
4-star,1,"i love shopping at nordstrom... the customer service and policies are just a notch above other retailers. this store is much like others beautiful, clean, and a simple floor plan with directives at the base of each escalator. anytime i have needed help at this location it's been a good experience. namely, i was searching for some jewelry for my wedding rehearsal dinner and day-of. the woman behind the counter was so extremely patient and kind as i tried on earring after earring. she also gave me great advice. i love each piece i bought. most recently, i went in looking for kids ray bans - unfortunately they don't carry them. but the women who helped me ran a search on the computer first and tried to help me find something that would have fit better, if not the same. i will always be a nordstrom shopper!"
1-star,0,where is the 3rd floor of southpark nordstrom? i have never gone to a nordstrom the house no product available to buy nothing in the few immediately designers that this norstrom's in charlotte carries are awful there's nothing colorful every thing is gray black navy blue and burgundy even when it was summertime those were the only colors that this norstrom would carry please build a third floor onto this norstrom so the people can actually have designers to shop
2-star,0,"let me just say i love nordstrom however my recent visit to the nordstrom lancome makeup counter was extremely subpar. i was approached by a young lady who referred a young man to me...someone who apparently knew about lancome. finally after waiting 5+ minutes for him to stop talking to a fellow coworker he came over to help me with my purchase. i was in need of a gift for my mother's birthday. i knew i wanted some lancome makeup/foundation but was unsure of which one i wanted or their benefits. he showed little concern. i told him to use my skin color as reference so he proceeded to dab my face with a product. not once did he tell me the benefits of the product, what he was using, the color... zilch. he just wanted to get me a product and send me on my way. hindsight i should have left the counter from the start. i'll think twice before i go back to the makeup counter at nordstrom. i should have, could have, my bad... my fault i wasn't a bit more assertive."
5-star,1,"always very helpful staff. phill, in the men's department, knows his profession well and remembers me when i come in. my wife had not shopped there prior to today. she found helpful staff that aided in the purchase of a barbour jacket."
5-star,1,love this store and their customer service! this is the place i like to go back again and again! think of shopping- hands down the first choice. good job for the team south park nordstrom
3-star,0,"hit or miss service. the service at this nordstrom can be hit or miss. some times they are really helpful with me and my girlfriend. sometimes i'm allowed in the changing room to see what she has tried on. but several times i have been told to wait outside the changing room and once even to wait away from the changing room in the chairs 30 feet away. really nordstrom. they do not say men or women or child changing rooms.... if you have a problem with me there, put up some signage so i can't make a case as to why i want to stand there."
5-star,1,"i love nordstrom, i use to avoid this department store because i thought they would be too pricey for me but they always have great sales, selection, and services. today i used a makeup stylist to get my makeup done for my birthday. stylist are free but they suggest you buy an item. terri craft was amazing and before i was even done so many people were complementing me. she was so personable and fun to work with. i will definitely be back to get my makeup but done in the future !"
5-star,1,"nordstrom is the best department store out there. excellent selection and great customer service. they have a stellar return policy, one of the best in the industry. their semi-annual sales are great too."
1-star,0,i am extremely disappointed with the service today at nordstrom... the service is what usually brings me in but today it was disappointing... i will give them another chance because of the great service they usually provide. the purse my wife opened this morning for christmas turned out to be a returned purse... had candy wrappers and hair inside it... returned it and the management felt bothered by us bringing it back in....
5-star,1,"nordstrom is my favorite department store, hands down. the one at south park is just the right size, so it feels like you're shopping in a simultaneously large and cozy store. it's luxurious but doesn't feel uptight. the selection of clothing is beautiful and high-quality. every department is very well-maintained. nordstrom prides itself on delivering great service, and it certainly is fantastic here. try to find jennifer in the shoe department, because she is just excellent. she is what all sales associates should be. my size wasn't in stock, so she placed an order and had it shipped to my house free of charge. also, the coffee at the entrance on the first floor is top-notch. stop and get some to sip on while you shop. unlike most other department stores, nordstrom just feels serene. shopping can be exhausting and stressful, but nordstrom somehow manages to make it a different, positive experience."
2-star,0,"this place is ridiculously expensive. also, the staff are a little rude. i needed help finding some things and the lady i asked looked at me like i just didn't belong there, and then walked away before she even finished answering my question. i don't think i'll be back, it's just not worth the money or the hassle."
5-star,1,i love nordstom. i like most that it is not a super crowded department store. the sales staff are very personable and not pushy. i love that you can order online (for free shipping) and return to the store. i usually stop here first before going to the other little stores.
2-star,0,worst customer service at the jewelry/watch counter i've ever experienced. girl was absolutely no help. she wanted to direct me to a kiosk in the mall to fix my mk watch. but she didn't even know the name or where the this kiosk was located. i bought my watch from this store specifically because i was told their customer service was superior when it came to their merchandise and so i would not have to get anything repaired or replaced at a rinky-dink kiosk in the mall. i will not be returning.
5-star,1,"i was here to return a dress i ordered online. i ordered a size too small... tear. the dress was too tight... one to many pieces of pizza and i needed a size bigger! i went in to the topshop section and the girl at the counter, lindsay, was awesome! she called around to other stores and found my size. they are shipping the larger (bummer) size straight to my house! super easy and painless! thanks lindsay! i love nordstrom!"
4-star,1,"i have been on the hunt for knee high black riding boots since august. i have bought and returned 2 pairs already and was checking out the nordstrom website when i decided to just head to the store during my lunch break. i have to say the customer service was really excellent! i was helped by shane and we talked for a few minutes about what i was looking for and once he got an idea for the style i wanted he went in search of all the boots he could find in my size. he came back with a good mix of high and low priced boots and i didn't feel like he was going to pressure me to go for a more expensive pair. he sat there and took out each pair and put them back in the box when i was done, made polite small talk. such a contrast from when i went to another department store and they basically threw the box at me and ran away! i found a great pair of boots and i am very happy with the experience. i think overall i always am when i got to nordstrom, its just not my everyday shopping destination, its usually more for shoes, bags that type of thing."
4-star,1,"for all things luxury, nordstrom's is the place to shop! i was looking for a kate spade iphone case & saw online that nordstrom's was having a huge ""fashion brands anniversary sale."" and thankfully everything was marked off to like 50% off. nordstrom's is gorgeous inside, neatly organized & clean. salespeople are extremely friendly & not pushy. i really like that! naturally, regular prices here are expensive, but if you have ""that kind of money"", then by all means, spend away! like every other major retailer, they have sales quite frequently, so maybe that item you're spying will go on sale soon enough."
5-star,1,"jenny, manager on duty at the nordstrom southpark store displayed exemplary customer service on saturday july 6,2012. i will always shop at nordstrom due to the customer service. it is over the top!!!!!"
