Star Rating,Nature of Rating,Review Comment 
1-star,0,"always too packed, the trainers here act like they and their clients have enough room to do crossfit workouts in this tiny gym. only 1 bench press, 1 squat rack for a golds?!?! i can only workout out on weird hours because it is just way to small and busy all the time especially from 3-9pm. the kids day care thing is a joke and they should not have even included it because it just takes up space. i think it should be removed to allow for more gym equipment. there are never any paper towels in the mens locker room which is also tiny and it does not have enough lockers. and the worst part is the water fountains are never cold, always luke warm at best. its a sloppy designed gym but it is conveniently close to my house so it gets one star. golds is just another big name gym trying to rip you off now... after you sign up they don't care about you at all."
1-star,0,"i just finished up my vip 1 week free pass, so i went in to sign up this morning. when i got the pass, i explained that i only needed one month to work out. i just finished grad school at unlv in may and no longer have access to their gym and am moving out of state in july, so i just needed a gym for the month of june. i was told this would not be a problem and that i would be able to sign up with no contract probably for around $15 a month. well, this morning i was told i had to pay an enrollment fee, $24 a month, and then a cancellation fee for cancelling within the first 6 months of my contract. a month would cost me $100. i told the man helping me that i was not told this when i first came in, and he said he would talk to shane who gave me my free pass and see if he would just extend it or try to work out something else for me for a month. he let me work out and when i left, shane said ""well there's nothing i can do for you so good luck."" this is the guy who told me it would be $15 a month. good luck on your customer service skills, shane, because they pretty much suck. update: they called me yesterday (3 weeks after the above happened) and offered me another free week pass. i refused...i don't really see the point as my wedding is this week and after that i am leaving vegas. too little too late."
5-star,1,the gym is very clean. the staff is so nice and welcoming. sariah was so helpful when i set up my personal training sessions! i love this location.
1-star,0,"be careful of this gym.the staff is not well trained in customer service and does not seem to know that eye rolling when taking to customers is not acceptable. also, the gym is not very clean, and there are rarely any cleaners available to wipe down machines. the day care is okay if you don't mind teenagers who care more about gossiping than watching the children."
3-star,0,"although this is new golds gym with newer equipment it is relatively small club. there is a kids center, upstairs cardio equipment of about 6 treadmills, 3 stairmasters, 3-4 ellipticals and a few bikes with a couple ab roller machines. then in the media cardio room where movies are shown, yes movies, in a big screen projection, there are several more treadmills, bikes, and ellipticals. its interesting bc it a dark theater room and your trying to do cardio, doesn't work for me personally but cool thought. on the main floor are machines and free weights. the free weight area is small with only 1 leg press, 1 smithmachine, 2 bench's and a few free bench's/inclines. dumbbells are a full rack from 5-100lbs. full cable machine rack, roman chair, calf machine and several machines for all body parts. they do have jump boxes and a few other functional exercise equipment. i like it bc its close to my house but overall i select which workouts i perform here due to limited space and weight/machine selection. i would give it 4 stars but the size of this gym is just too small to warrant it."
5-star,1,"i typically always go really early in the morning so i never have an issue with it being over crowded. a few machines have been broken recently, but were fixed within a week. i have two small children (3 and 2) who are regulars at their daycare, and my kids love it. i am not in a contract, and so far have had no issues with payments or extra fees. gym is always super clean. in fact, every time i'm there somebody is always cleaning."
1-star,0,"ahh! gold's gym. this is the most ridiculous gym i've ever been to i wouldn't recommend it to my worst enemy! it's a nice sized gym & i love the set up but the staff & contracts are insane. i signed up for this gym in july & i loved it & it was month to month so i wasn't in a contract. then carey (mr. persistent) wouldn't leave me alone about a trainer! so he talked his way into lowering my first months bill to $28 & i would meet with theresa once a week, every week. he also said he would give me an additional 4 training sessions for free, i wouldn't have to pay until my sessions were used up. fast forward to the end of august & that's where i start having problems! i went in to change the card that i had on file for my contract & i asked carey how many sessions i had available. he told me i had 4 left but my payment was due in about 4 days of $128 (not sure if he knows what ""free"" means exactly). i simply said okay & went home to call the company that the contract is under. i informed them that i would be moving soon for school & wanted to know how to cancel my contract with my trainer when the time came. i'm thinking i would have to pay a hefty fee & that would be it! wrong! this guy told me i owe the gym not 128 but $160 & to cancel my contract i would have to provide proof that i'm actually moving (residency application & proof that my school tuition is paid). on top of proof i have to pay the $160 plus $250 to cancel plus an additional $128 for the last month which i can't use. but i loved loved loved my trainer theresa though! she's so passionate about what she does & she motivates you, the sweetest person i've ever met! but there was times where she would either forget we had a workout session & didn't show up or she would think my workout sessions were at times i never scheduled for! oh & i can't transfer my membership to washington state because this golds gym isn't universal."
1-star,0,"this used to be clean nice place but now it dirty, overcrowd and management will do a quick switch and bait on their membership deals. watch out for those hidden ""special assessments"" thats how they get you in the door and promise you its only 10 bucks a month then hit you with all these fees and changes. i felt better taken care at s used car salesmen convention."
1-star,0,terrible scam artists. totally misrepresented my contract. there is othes gyms in the area...do yourself a favor and go elsewhere.
3-star,0,"there's some ups and downs about this gym, but the main source of me joining, is to work out and make myself healthy, regardless where i work out. i joined back in december when we moved a bit further up north. i was a bit skeptical in a sense but i was at that point of accepting anything. gold gym on aliante seems to be a decent size gym. not to big and not to small like other gyms who probably have less equipment. comparing it to other gold gyms, yea it is small but it does give you what you need to work out. i'll admit, signing up seems like a hassle, but you do have that option to say no. but i decided to get the personal trainer and see how it goes. the good thing i like about it, is that it's 24 hours and can work out anytime during the day. especially for some one like me, who works graveyard. a few of them even greets me by my first name, before i get scanned in. then again, i go there 6 days a week. they tend to be friendly and some of them tend to be quiet. i do like the fact that some of the trainers there tend to give me tips on working out and see what can be more effective. i never did go into the cinema gym, to work out, just to take a look inside and it seems a bit small with loud sound system. but i heard it was decent. as for my personal trainer, i did come to them to help me with my weight problem, so i can't really complain on what they think is best. even though, i do agree, that they have this main objective to make you throw up. but i take that as me being unhealthy and my fault that i got myself where i am in the first place. on the other hand, i miss that athleticism that i use to have and the way they train me makes me feel alive again. i don't mind the work out they put me through, it's just a matter of me taking it and how much i can endure. yes, it's a lot of work, but it's just 30 minutes once a week. i do agree that they tend to hire a lot of personal trainer, but so far, i enjoy my trainer and the people that work there. the down side of it, is that it's small in a sense, that it tends to get crowded quickly. then you have people waiting for you to get off a machine so they can do their work out. kind of feels awkward in a sense, but it's something to consider when you're at the gym during peak hours. to a pont that your work out has to be cut short cause the part of your body you want to work out is being used by some one else or being waited on by some one else. overall, i would give this more of a 3.5 star rating. despite gold's gym being a big name and high expectation, i consider this a decent place to work out. if you look pass the size of the gym, and find a decent time to work out, it can be very effective. i can understand that personal trainers there can be quiet and on their own. but it's just a matter of coming up to them and talk to them. cause they don't know if you need help or want to be bothered, not unless you step up first. signing up may be a bit of a hassle, but if you really want it, then go for it. let them do their thing on trying to twist your arm, but overall, it's there job and doing what they need to do to keep their job. i'm sure if you ever got a job like that, you probably be doing the same thing, or be like those other trainers and be released. other than that, i find this to be a decent place to work out. it's up to you how you see it, but it's great depending on when you go during the day. usually, mornings and late evenings tend to be a good time. afternoon and early evening tends to be more of the peak period, but i guess it depends on your schedule. if you join, where you can go to multiple gold gyms, take advantage of that too."
1-star,0,"this gym is the devil!!! told me i was signing a 12 month contract and could cancel at anytime if i paid the cancellation fee. they did a bait and switch and had me sign a 24 month contract (never gave me a copy... had me sign electronically). also, contract won't allow me to cancel even with paying a fee. the personal trainers keep quitting, transferring or getting fired. went thru 10 trainers in less than a year. spoke to the gm, marcel... said it was just industry standards and there wasn't anything he could do about it. this place is ridiculous!!!! want to cancel but i'm stuck. run... don't sign a contract."
3-star,0,"love cardio theater & that it's not too crowded. i wish they wouldn't forget to restart the movie all the time. annoying! also, the front desk girl that chews gum with her mouth open-horrendous! disgusting. didn't your mama teach you any manners? i almost threw up my luna bar."
4-star,1,"smaller gold's gym then some of the other ones, that's why they call it an express gym though. staff is always friendly when i come in and it's nice a few know you by name anytime they see you. personal trainers are great and will push you harder then you've been pushed before. great thing about going to this express gold's is there is nearly never a wait for tanning and if you are there mid day then virtual no wait for any lifting machine and no wait for cardio machines. there are a few more things i wish they had on the workout floor but you can't have it all can you?"
1-star,0,"small gym. it's an ""express"" location. the will lie and tell you anything to get you to join especially if you want personal training. double check your contract because they will enroll your spouse without telling you. there is new staff everyweek because they are hired and fired weekly so if the person who signs u up gets fired they will not help you."
1-star,0,this place is horrible there customer service is awful ! they are very nice when you sign up after that they are the worse customer service ever! hahahha your closed now i wonder why****
1-star,0,"the monthly price is wonderful, that being said they spend the rest of your membership trying to squeeze every dollar they can out of you. i tried to change my payment date and was told that the only way to do so was to cancel my membership, pay the cancellation fee and come back on the day of the month that i want my payment to be, re sign up and pay another ""annual fee"" of $39 even though i just paid that when i signed up three months before. oh, and don't forget your towel. if you don't have one you have to buy one of theirs for a dollar, just another way that they grab at our wallets. i'm not even going to get into the pain that cancelling the membership is and the extra costs that they tack on. the cheap monthly cost isn't even worth it because the gym is always packed, even at 5am. i'm so happy that i'm finished with gold's."
4-star,1,"my wife and i have been members of this gym for over four months after moving from california and being gym members there. we love the cardio cinema and use it every day with only one recommendation, more elyticals. my wife and i like the front desk staff and especially a young redhead named tanya. she would be great as gold's gym public relations trainer or possibly gym manager. we have automatic payment of gym dues and have experienced no problems. quite a few gym members need to learn what the disinfectants and towels are used for."
2-star,0,"a well balanced gym. not leaning towards lifters or cardio. the clientele is cool. most everyone is serious about their workouts. not a lot of talking. the machines are always broken (cardio and weight training) however some seem to be getting replaced. there is a nasty water spill in the men's bathroom that has been there for a while. it's starting to smell really bad. over all, setup is nice. i frequent a 24 hr fitness on craig that i like a lot more. i use this golds for a change of scenery from time to time. why only 2stars?.... well... nothing pisses me off more than their shitty ""no towel, no entry"" policy. golds gym west covina has free towel service for all its members and charges the same membership fees. i've never heard of this kind of policy. there are broken machines, water fountains that smell like mold, missing clips on benches, and a water spill that i need to hop over in order to get to the sauna every day... but you're more concerned with posting large agressive signs and turning your customers away because they didn't bring a towel. yeah yeah... people should bring a towel to the gym, i get it. but sheesh.... turning people away? i've been to a lot of golds gyms. i respect the brand. i love the atmosphere and i know how awesome they can be. this one has fallen a little further from the tree."
1-star,0,place deserves no stars! it's dirty! no one wipes down there machines the lack of care for place shows on worn beat up equipment! i joined for the theater sole reason! they never change the movies! start them when it ends! follow the schedule of movie that should be now playing! they are e treacly rude the just walk in and turn on lights for whatever reason! they shut it down at 945 not 10pm! they charge the same price as lvac with zero services!
1-star,0,"if i could give them 0 stars i would! screw this gym, they only want your money. no wonder they have over 584 complaints on consumer affairs! extremely upset and appalled at their unprofessional customer service. they don't send out notices or let their clients know when their contract/year mark is coming up. i wasn't even aware until i checked my bank statement and received a charge for $59.95. i called the gym to find out what was going on. they said my year contract was up and i was being charged $39 for the annual fee. since when was my contract up? i then asked why no notice was sent notifying me that my contract was coming to an end. the girl on the phone paused for a moment, then said ""in the contract you signed, i'm sure you read the part about the annual fee"". .... how does that answer my question? why don't you send out notices to your clients keeping them informed of this?! i asked to get the charge reversed and my membership canceled. they said they couldn't do that and gave me the member services phone number. i called them, and they gave me the same bs scripted response. ""the contract you signed stated an annual fee"". sigh. i'm so irritated at the lack of comprehension these employees have. no one seems to comprehend that i am asking why no letter or notice was sent to the client. i understand the annual fee. had i known it was coming up, i would've canceled once my contract was up. needless to say, i'm out, just canceled! packed gym, not enough equipment, plus this experience makes being a member here not worth it. once the new lvac opens, i'm headed back there. gold's gym is a joke. they may have the $59.95, but they've lost a client and i'll make sure to direct anyone who asks to any gym but this one. tip: write the date of your annual fee on a calendar, or put it into your phone so you are aware of the renewal date since they don't notify you."
5-star,1,"so i just recently signed up to this gym about a week ago. the staff was very helpful. i'm not very good when it comes to working out because half of the time i have no clue what i was doing. gus informed me about the offers they have with gym trainers and they take care of you! stefon hooked me up with an awesome deal and now i'm excited as ever. if you guys are looking for a sincere staff that cares about fitness and your well being, awesome gym atmosphere, great classes and great equipments this place is it. they have tons of stuff, 2 stories and i only pay 20 bucks. i totally recommend this place!"
5-star,1,"just moved from chicago suburbs, i was looking for a complete fitness center which offers a variety of classes and personal training. living in n. vegas, it was hard to find something close enough, much less with those requirements, plus reasonable monthly rates. well, believe it or not, a different brand club manager referred me to check out gold's on losee. immediately upon meeting membership staff, blake s. and provided with the most pumped up tour i have ever had in my 40-something years in clubs, i was sold this would be my new home! not only does gold's work with your total fitness regime, however, they provide nutrition guidance. blake's through tour and patience in answering all my questions, were the highlight of my day! (my last membership was with la fitness, so i know the questions to ask). anyway, i can't wait to take my first class tomorrow, so i just may have to go tonite!"
1-star,0,"their location is kind of dirty, and there's never any room to do anything because they're overpopulated all the time. the girls at the front desk are usually pretty rude, and if they're not rude they're standing around not doing anything. the staff members over badger you to sign up for different promotions. i get texts almost weekly from them even when i've told them i wasn't interested. they lied to me about my payment plan, and now i'm under fees that i didn't originally agree to. when i confronted the guy i signed up with about it of course he had no clue what i was talking about. the member services people can't do anything to fix it. i am almost hesitant to even try to fix the issue because i know for a fact that they're going to lie their way out of it. i'm not the only person who's had problems with them about hidden fees or false information. i probably came into the gym twice and i'm turned off about how it's not ever kept up, and the customer service sucks. when i texted the kid i signed up with to get the cancelation number he said it was on the back of my membership card, which i never received. so then he tried to talk me out of canceling then almost seemed judgmental about me canceling in the first place. it took forever to get to the point and for him to hand over the phone number. i am not impressed what so ever with this gym. i would not come back to this gym again nor would i suggest them to any of my family or friends. honestly if you want to be tricked into high rates i would suggest going to golds gym on losee. they're good for it."
1-star,0,"gold's gym is garbage now. they lowered their prices to $10 a month and now they are always packed. the equipment is never clean and the staff are tools. now they are trying to nickel and dime people by making towels mandatory and charging for their towels. how about you clean your own machines?! i didn't sign up to be your janitor. at the very least, keep your bleach bottles full! lvac is a way better gym. i can't wait for the new one to open on 215 and n. decatur."
5-star,1,i walked in with a goal and golds gym is going to help me every step of the way. the whole facility was clean and organize. the staff was very friendly and nice. a special thanks to stephon for helping me with the gym tour and answering all my questions. the kids area was clean and very neat. i'm ready for this big journey with gold's gym. thank you!!!
1-star,0,horrible misrepresentation of fees. i asked on the phone what all the fees would be and was only told $10 to join and $25 for the month. i would never pay more than $25 a month. i go down to the gym and then get told there is an annual fee of $40. they are hiding the enrollment fee as an annual fee.
4-star,1,"this isn't going to be a long review...just wanted to say the service at this golds gym is awesome! i went with a friend as a guest and signed up on my next visit! also, the pool is open 24/7, so i can get my cardio in without running :)"
5-star,1,"never been to a golds gym before, always been 24 hour fitness. but since this one is right around the corner and there are no 24 hours in my area, i decided to check it out. once i walked in i realized there was no difference from what i'm used too. really big gym, has basketball courts, pool, the works! i sat down with a manager to discuss rates and for $10 down i'm in for $20 a month! and i can bring a friend every single day for free. this is huge for me and my girlfriend. looking forward to coming to this gym a lot! -joe"
2-star,0,even in late night the place is full. there is too many people endless place to work out. they have to make this place bigger.
4-star,1,"clean, fresh gym. i will drive the extra two miles to this gym versus the one i signed up at because it's just so refreshing. it has a great variety of classes to choose from, wow so many that sometimes i debate which i want to take. the staff is very friendly and the weight and cable machines are well taken care of, they seem new. when it comes to yoga kieta is my favorite instructor, she just flows."
1-star,0,"they charged me over $150 for 3 months of membership, application fees, and cencellation fees when i never recived a fricken membership card. so basically i was never a member and never used the gym! this review is also going to the bbb, facebook, twitter, instagram, gold's gym corporate ceo and referencing the fair credit billing act per the federal trade commision for undelived service or goods. if you want to be cheated and scammed out of your money for trying to be a member, apply for membership."
1-star,0,"this gym is terrible. i have a membership here and at lvac and i am just waiting until the new lvac opens on decatur and the 2-15 to cancel my membership at gold's because this place is a joke. there are only 5 stair master machines and at least one is always broken. the others are hardly functional and can't seem to keep a steady pace. honestly, i think that might be a safety hazard in itself. i've mentioned it to the desk and they're still not working properly. on top of that, it seems like a new machine is out of commission downstairs every day as well. i can never seem to get in a complete workout because something i want to use always happens to be broken. also, the selection of machines as well as the quality of the machines here is deplorable. this membership costs me more monthly than lvac ever has and i am 100% unsatisfied. counting the minutes until the new lvac opens."
5-star,1,"i must say i was impressed with this location. not only was the gym really nice, the customer service given was very welcoming. i signed up with korbin and he presented everything very professionally. i work in the medical field and i really take pride in the way i provide customer service to my patients. i feel today people lack knowledge in the meaning of customer service and how important it is because that is really what brings people back. i signed up for a personal trainer as well so i will have to say that caesar was great in helping me with that. i was also able to meet my trainer josh, which i must say i am looking forward to training with him. he seemed very energetic and he had a great aura about him. crossing my fingers that the first impression the staff provided me, is one that will continue on. :)"
2-star,0,"i originally transferred from 24 hour fitness off of ann rd, because i moved to the north side. i actually wish i never did. my top 3 complainants about this gym: 1. teenagers are everywhere!!! don't plan to get a good workout during the summer time when they are out of school. all they do is work out in groups of like 5 and sit on the equipment all day. 2. equipment is terrible and old. most of the free motion machine equipment is either missing the proper attachment handles or rigged together in an unsafe manner. this is actually embarrassing, especially when the gym charges you a yearly monthly maintenance fee...what a joke. 3. the dirtiest locker room i've every experienced. if you like to change in a dirt locker room with trash all over the place, then this is the spot for you. bottom line, if you can treat yourself, spend the extra money and go to 24 hour fitness off of ann. military, i would just go the warrior fitness center on base...for real!"
1-star,0,"victor the manager at the gold's gym in las vegas is arbitrarily charging for fees that aren't listed. victor the manager at the gold's gym in las vegas is arbitrarily charging for fees that aren't listed. when victor spoke to me he had a mouthful of food. i waited nearly 10 minutes to speak to someone. victor told me that i needed to pay an extra $10.00 a month to use the tanning beds. i've been going to gold's gym for months, yet no one told me about this. in fact, when i signed up, the salesperson told me i wouldn't have to pay an additional money to use the facilities other than the day care and spin classes. that was a lie to get my membership."
1-star,0,was strongly thinking about getting a membership here being that it is very close to my house. i have been a golds member in the past. was really not all that impressed with the facility. the customer service was terrible i honestly felt like i was buying a used car! i think im gonna save the money and work out for free at nellis afb and just make the drive over there instead.
1-star,0,"very disappointed in this place. has gotten ghetto and dirty. there was an altercation with 2 guys where it broke out into a big agreement and the staff did nothing. i talked to one of the guys and he said they didnt do anything because it wasn't their problem it's your gym! avoid coming here. too many little kids ""working out."" weights left all over. ghetto ppl but it's now only 10 bucks to sign up so i shouldn't be surprised."
4-star,1,"i've been working out here since the summer and i must say i'm a huge fan of the cardio cinema! no matter what time of day i go, i can find a machine, watch a movie, and get my cardio on. this place is so clean, too. the locker room is always being mopped and wiped and i've also seen the cleaning gal dusting the workout areas and machines. the child care workers really seem to enjoy what they're doing, and greet my child by name. i've never taken any classes because i'm too embarrassed to trip over my own feet, but i might give zumba a try. i've even thought of just sitting in the hot tub with a book!"
1-star,0,"i should have headed the warnings about golds billing practices. golds policy is to charge a ""rate lock fee"" after you have been a member for 120 days. i canceled my membership per their 31 day notice policy, at less than 120 of total membership. they still billed my account the $39 rate lock fee. i disputed the charge and they told me i have to cancel within 60 days in order for my membership to expire before 120 days. that is not what the contract that i signed states. it clearly states must provide 31 day notice within 120 days to avoid rate lock fee. this is why golds is losing business and has gone from ""the"" gym to empty parking lots. i highly recommend not joining."
4-star,1,"love it way more than 24! personally, i have never had a rude experience with any staff in the 2 mths. i've been there, but i go to workout not make bff's!"
5-star,1,"the losee location of golds gym is amazing. everything from swimming pool to a basketball court. fitness classes such as zumba and mma are available to your disposal. the staff is very friendly and energetic and the personal trainers are fun to work with to help you reach your ideal body state. if you call shannon harris at the aliante & centennial location (10 minutes from centennial and losee) at 702-396-0800, he'll hook you up with a golds gym membership for $0 down, 1st month free, $20 per/mo. after. call now to make your appointment"
3-star,0,i really like the equipment and facility but it is very expensive. the staff is always friendly and helpful. i really wish it was more affordable.
4-star,1,"i really like this gym. it's super clean and the staff is friendly. they have everything you'd need.. great locker room, pool, kid's care, a cinema and tons of classes. i do agree with someone who mentioned rates fluctuating. i spoke to three different people and got three different quotes. try talking to dc.. he's pretty helpful and will work with you. highly recommend this place. probably the best gym i've ever been to."
4-star,1,love it! the classes are so much fun and you dont even feel like you are workig out!! great atmosphere! really busy from 4 to 8... that's why i go at 530 am! lol
1-star,0,"the facility was average but the issue that i had was that they didn't cancel my membership when i called and asked them to. the woman who i spoke to said that i was all set but that was certainly not the case. i used a credit card that i don't use often so i didn't see the reoccurring charges, but eventually rather than calling me about it they sent debt collectors. it was a complete disaster and the only way for me to fight it was to get a lawyer. in the end it was just cheaper to pay them. they are a crooked company so beware!"
2-star,0,"quite possibly the worst gold's gym ever. most of the equipment is ancient by big box gym standards--maybe stuff from the 80s? the squat racks and weight benches in particular are something you might expect to see in a gym at a poorly-funded junior high school. and some of the equipment is in such disrepair that it may be dangerous to use. the layout of the place is terrible, too. there's a giant, unused space between the front desk and the equipment room that could be used for more equipment but instead seems to serve no purpose whatsoever. i've been to other gold's gym locations in other states, and the sorry state of equipment at this one in almost unbelievable. the staff is friendly--or at least professional--but otherwise this place is a huge disappointment."
4-star,1,represents the gold's chain well! filled with weights galore and good equipment all around. is a play ground for the serious body builder.
1-star,0,"so, i've worked out here on and off for years but my health was waning so after about a year of paying and not going, i canceled my membership. come to find out i needed open-heart surgery. so after a month in the hospital and several months of rehab, i'm feeling great again and i want to get back in real shape. so, i'm thinking i'll go back to gold's. the day before i return there i get a call from a collection agency and you see where this is going? did the one star give me away? they dropped a bomb on me to the tune of $299!! i told them they were clearly mistaken, after all, i don't have a membership with golds. so i call them and lo and behold, my membership wasn't canceled after all. i explained that during my surgery, and subsequent convalescence, i was living on food stamps and obama care. oh and i paid you clowns for a year without setting foot in here. if anything, i'm due a refund. they wouldn't hear any of it. and to top it off, i can't cancel until i pay my back dues and then i'm required to give a month's notice, just so they can stick it to me for one more month? i'm currently working on getting this resolved but it's not looking too promising. decades of loyalty don't mean squat, apparently. all that aside, i've always been satisfied with gold's, though it's the only place i know where you put your life in your hands if you cross between a bodybuilder and his mirror in mid-rep. thank god i have the ability to sweet talk my way out of a fight. and yes, there are monsters there. massively insecure steroidal lunks and scary arnie-esque ""women"" who spend at least 4 hrs a day, 364 (they're closed xmas) days a year in there, but who cares? the question you need to ask is, do you give a sh*t? if you do, go elsewhere and if you do join gold's, god forbid you fall behind. let's face it, the people who have money are over at lifetime."
1-star,0,"rude! pushy! crowded! i went in with a 7 day trial pass and specifically said i wanted to try out the gym. the sales guy was pushy from the beginning, trying to get me to sign up for a membership without even offering me a tour of the gym. i again told him that i would not commit to a gym i hadn't tried out or seen for that matter. he then said ""a gym's a gym"". great selling point. he then seemed annoyed but gave me a tour when i insisted. i asked what a few of the classes were, he couldn't even tell me. i asked if they have personal training, his reply was ""we're a gym. don't all gyms have personal training? well, maybe _____ doesn't, but they aren't trying to help anyone."" (insulting another gym). after the ""tour"", he then again tried to push me into a membership. i again was firm and said i wanted to try the gym, so he copped an attitude, gave me my pass, and told me to contact him if i want to sign up. i asked if i could sign up online (why give him commission when he attitude was horrible) and he smarts off ""whatever makes you happy"" then walked away. i then went in the very crowded gym, the eliptical program shut off midway through so i had to start over. i got so irritated i left before my workout was complete."
4-star,1,super cheap monthly deal-$15 a month and that includes unlimited classes. what else could you want? it is not fancy so if you want a luxury gym this isn't it. but if you're looking for cheap + gym + 24 hours + classes = this is the spot
1-star,0,let me tell you how the suck you in. it's cheaper and that is what you get cheaper. equipment is old dirty. if you try to cancel it is a big run around. they charge a cancelation fee and you can only do it on line. go somewhere else it is not worth a cheaper price.
1-star,0,"this place went from alright to horrible as soon as they lowered their membership fee to $9.99 a month. the gym is now consistently filthy, the machines are always broken, paper towels are never stocked, none of the bar clips in the whole place work, and worse of all, the low membership fees have attracted what seems like every gang member, thug, and eminem wannabe in the area to join. do yourself a favor and don't waste your time here."
4-star,1,"eh, i'm really on the fence about this place. it is what it is- this is where the bodybuilders come. these people are *serious* about their fitness, and it shows. you come here a few nights a week, and you'll see the same people here night after night after night. it can be a little intimidating, and honestly if it wasn't for the fact that my personal trainer works here i would have stayed at my other gym. but it's fine- the biggest complaint that i have is the fact that it's always packed. you're going to have to park a ways away at most hours, and there's always a horde of people working out here. in all honesty though, i've only rarely ever had to wait for any machines. and anytime i did have to, i was able to just jump in between sets with whoever was on it. this is a big gym, and it seems like they have good facilities and whatnot. i haven't really checked too much into what all they offer, but at some point i'll probably try some of the yoga classes or something. i was a little intimidated the first few times i came here, but now i know my way around well enough to just come in, put in the work, and go home. everyone i've ever dealt with here has been friendly and professional, so no complaints on that front. they could do a better job of picking up all of the paper towels that people throw on the ground after wiping the machines... but hey, at least people are cleaning the machines (even if they can't clean up after themselves... hashtag paradox)."
1-star,0,"i am giving this gym 1 star because of the general manager charles kern!! rude doesn't begin to describe the attitude he had with me over disputing a fee on my account that wasn't supposed to be there. threatened to forcefully remove me from the gym. threatened to call the cops! constantly cut me off while talking, and said little demeaning remark and comments. this guy is a coward beyond words! worst management ever if this is the face of your establishment!!! i was a member of this gym for 2yrs, and just because i am not a member anymore he didn't even want to talk to me.. the gym itself is nice, basic golds gym. go in lift weights and get out. but if you are even remotely considering going to this gym. dont!!!!!"
1-star,0,i canceled my membership months in advance due to the fact the gym was in constant disrepair. come to find out they never canceled the membership. the representative i called was not helpful and i had to leave a message with a supervisor. he also didn't put me on hold and i could be hear him speaking about how he wanted to get laid that night. listen dude i am all for people getting laid but cancel my membership when i ask please! i really wish i didn't have to give them one star. stay away!
1-star,0,"while i enjoyed actually working out at this gym, if you value your sanity and credit rating, never, ever, join gold's gym! i cancelled my membership months ago and paid in full, but their collection agency will not stop harassing me! gold's and swift collections work together to rip you off and ruin your credit. they have an f rating from the better business bureau. wish i had checked before i joined."
2-star,0,"i am in full agreement with others about the equipment condition. though i get a good workout because of the variety, there are many repair issues as evident in all the ""broken signs"" that seem to stay on the machines forever. even machines that work could use maintenance. i had been a member 10 years ago and will say that when i came back 5 months ago because of my daughters request, it was a deja vu.....nothing has changed. as for cleanliness, the place could use a really good cleaning especially the bathrooms. there are many customers at this location so i cannot imagine the repair/cleanliness issue is to blame on financial reasons. this is obviously a poorly managed location and i have written to corporate 2 months ago with no reply."
3-star,0,"good gym - has everything i need, though it is packed at night during the week. don't be fooled by their ""4 free personal trainer sessions"" when you sign up though. those sessions are nothing more than a way for them to give you a sales pitch to sign a personal trainer contract. i had one session that lasted about ten minutes and when i called to conform my 2nd session, the trainer flaked and cancelled on me and never called to reschedule. i'm fairly sure he was getting the feeling i wasn't going to be signing a personal trainer contract so he bailed thinking he was wasting his time. not cool. again, great gym but don't expect to use any ""free"" personal trainer sessions unless you want to fight to get them, which i didn't care to."
1-star,0,"golds gym sucks!! manager told me he was going to cancel membership, failed to do so. he doesn't even have the balls to call me. what a pussie!!!!!!!!!!!!!"
5-star,1,"what first drew me into this gym was the price thinking ""it's either too good to be true or the gym's quality is the reason why it's cheap"". i went to check the place out and i got to take a look around. it literally took me 5 minutes to decide i wanted to join this gym and 4 months later, i still have no regrets. i'm not picky so the very few worn down equipment didn't lose me as long as its still does its job efficiently. what i love about this gym is the atmosphere. mostly everyone in this gym is extremely friendly especially the employees. it's truly a humbling place to workout at because everyone there is very considerate of people working out around them. there's rarely anyone who thinks they're so much better than the other. and i believe that this type of atmosphere came from the great employees that work there. not every gym out there has all their equipment perfectly running 24/7. of course stuff happens and equipment breaks down from time to time. but golds has an abundant amount of other equipment to adjust to for your workouts and they constantly try to find ways to make our visits convenient. what does bring me down a bit is when female custodians clean the men's locker room, making me wait forever to get in. but at least they're really nice about it haha"
1-star,0,"go to gym to train and apparently i need the gms permission to use the fitness room when there isn't a class in progress. how the heck can you say that i need permission to use a part of a gym that i'm paying membership for? you have all my personal information on file, you know more about me than i know about you. so this can't be a trust/ security issue. what a waste of time."
4-star,1,"this golds is much bigger than the one in tukee, and nicer too. the employees up front are always nice, there is plenty of equipment to use. they even have a special workout area for women here so girls don't have to feel creeped out by dudes checking them out, which i know is a big complaint for most women at gyms. i want to give it 5 stars, but the gym is really busy at the start of the week, and most weekdays it can be a little difficult to find a parking space, but that's not exactly something golds could improve upon but worth mentioning. for $15/mo you can't lose."
5-star,1,"i lift things up, i put them down. i lift things up, i put them down. staff is friendly. the only thing that annoys me are the *cough*women*cough* who are there when i go. sitting on machines for 10 minutes and only doing one set of 5 reps. the women who sweat all over equipment and never wipe them down after using them. and the dumb chick with her purse by her, texting on her cell phone while wearing flip flops. because like omg, she couldn't like tear herself away from her facebook or twitter or instagram or texting her beiber boyfriend. pick up your paper towels too!!!!!!"
5-star,1,"this gym is pretty old but everything is well maintained. this place is great for bodybuilders, it's big, has old school equipment, metal weights. there is a unbelievable amount of different equipment. over all great gym, check it out if your looking for a place that will help you get results. you can't beat the price either. 10 bucks a month to use over a hundred machines and free weights. they have a kids area. and the gym is never crowded, although i'm never there at 5pm."
