Star Rating,Nature of Rating,Review Comment 
2-star,0,"sad to say, but the overall satisfaction with this conrad's location has dropped some. there is a tech here, brian who is top notch. he makes things right and goes the extra mile. the problem, it seems, is that they are opening locations faster than they can get technicians. so, they keep taking them out of this location leaving it short handed. the result is longer wait times and overly stressed staff that is struggling to keep up. come on conrad's make this right and let this location be what it once was and should be again!"
1-star,0,"got a $50 oil change, a week later my car was leaking oil. i basically had to stalk the manager to get it resolved. then once i found out i would be receiving reimbursement for the initial service (not what i spent to fix it) the manager hung up on me. thanks conrads. never again"
1-star,0,"long time customer of conrad's but very disappointed in how mayfield handled a recent issue. a few months ago, had a screw in my driver side rear tire and stopped into mayfield (closest conrad's) late in the day. brian, service manager on duty, was very helpful in getting a new tire on my car. i was so impressed, i returned to have the other 3 replaced and 4 new tires put on our other vehicle within 2 weeks so almost $2000 spent on tires at conrad's. however, i noticed on my car the first tire that had been put on, the rim looked like it had been taken off with a crowbar! it looked like it was beat to crap. the other 3 rims looked fine. i returned to conrad's and spoke with steve and mark (managers on duty). steve was incredibly rude and condescending, stating it was impossible that his technician had caused it the damage and it was normal wear/tear. i pointed out that if it was normal wear/tear, the other 3 would have similar damage unlike the damage that is specifically around the rim. finally steve threw a bone and said they (mark) would provide me with conrad's partner who repairs this kind of damage and would contact me.. this was in early august and 6 weeks later, i have never heard back. for the amount of money i have spent at conrad's in 10+ years, bringing 4 cars in for tires or service, this is how conrad's treats customers???"
5-star,1,i've had nothing but great experiences. purchased new tires and they matched online pricing. when i went to get them rotated they were able to fit me in the day i called. great service and great people!
4-star,1,"service at conrad's is usually hit or miss. i'm guessing that it really depends on the management of each store. there are some conrad's stores, like willoughby, that i refuse to go to. this location is the complete opposite. this is the only conrad's i actually trust. if you call multiple conrad's locations and ask them for a quote, mayfield is always the most inexpensive."
1-star,0,"i just wish there was a way to give negative stars. went to do a lease return with my friend and got extremely disappointed. they tried selling a new car, when we said we are not interested they threatened to charge extra for cleaning, dents, any wear and tear that the car might have although the car had just been at a body shop, polished, washed and looked spotless. they started ignoring us to a point where noone was talking to us, not answering our questions and telling us that they will only take the car back today if we bought a new one. it was my friends first kia and he will never buy another one. the ac didnt work on a brand new car and they were never able to fix it. they blamed extreme heats in las vegas. cmon, we all own cars and a car without an ac is worthless here. this dealership is the worst there can be. even if i was looking to get a kia i would get it from someplace else and not this dealership. the management lacks customer service skills and all they care about is selling a car at any cost."
1-star,0,"beware of courtesy imports when purchasing a used car. verify all the charges on your contract. shame on me! we've purchased two cars from the kia side. it was very late one night and car buying is not my favorite thing to do. i was asked to initial by figures on my contract. the figures didn't line up very good. they still use old school printers. what i thought was the sales tax turned out to be an aftmkt charge. aftermarket? nothing on my suv was after market. plus, i came in with my own financing and they still shopped around and dinged my credit with inquiries. i will never buy a car from them again and i hope after reading this you will go elsewhere."
1-star,0,on 11-7-13 me and my wife traded in a h2 for a gas saving kia optima. our sales person was good. we spent several hrs working on the trade. finally paid full price less 10k trade in. we were ok with that. now on the 11-26 the finance department wants us to resign and won't return my calls. with thanksgiving only two days away we can't make it in until after. i really just wanted the finance guy contact us so we could relax and enjoy our thanksgiving day off. now we are stressing about the contract and not happy. i will let everyone know on friday if we still have our kia. also i almost forgot they never payed off the balance owned on the h2 and the payment was due on 11-18. now i look like an idiot. thanks a lot :(
5-star,1,"i went in to purchase a used vehicle, which i knew was on their lot. jesse q & nate both helped me in making my purchase smoothly. they both provided excellent customer service and i would definitely recommend this dealership to my family and friends."
5-star,1,"this is the first time i have visited this dealership let alone purchased a mazda. they have very friendly and knowledgable staff with little pressure to buy. nice selection of cars and suvs priced right for all options. i was offered a good trade in value for my truck, which lowered the price to a very affordable monthly payment. they introduced me to the service manager and scheduled my first maintenance the same day. they seem to really care about their customers. eddie r."
4-star,1,"where some car dealerships are equipped with pushy sales people and annoying sales managers, courtesy kia provided a pleasurable experience when buying our car. we were greeted by volker who answered all of our questions and didn't hesitate to take us for a joy ride. negotiations were painless as well. he came back from the back with some leasing and purchase prices. we came up with a bottom line price before we got there and we let him know that was the price that would get us in a vehicle that day. he went back one more time and came back with the good news that we are the proud owners of a kia soul. the car was cleaned up and filled with fuel while we filled out our paperwork. a great experience with an excellent salesman, i would do business here again and would recommend courtesy to anyone who is looking for anew or used vehicle.."
5-star,1,"i'm a first-time new car buyer and left here with a new kia forte in my desired price range. the whole process was relatively quick, easy, and painless. my salesman, a.j. was extremely friendly and didn't put any unnecessary pressure on me. i'm very happy with my experience!"
1-star,0,avoid the lot on sundays. the mall cops they hire on sundays are rude morons. sales men are like any other used car salesmen. one star because the mall cop insulted me thinking an asian woman with a one year old is out to steal a car at 11 am on sunday. i'll drive to los angeles for a better deal and service.
1-star,0,"horrible horrible service department had a am appointment. when i got there no one was outside with the service line almost 10 deep. then a service tech came out and said i am the only one here, i need help. after 30 minutes finally someone came out to help me. i asked how long will my service be? my advisor told me 1 hour. i came back 2 1/2 hours later and they said i am set to go. i checked my car and it just sat there for 2 1/2 hours. no one even looked at it. i was told they were short handed. why was i told work was done when it was not? i talk to the sr. advisor and he told me there is nothing i can do? what? i sat there waiting. and waiting...until my salesperson came and he said he would take care of it. if i had known i was getting this type of customer service that took nearly 5 1/2 hours, i certainly would not have bothered to get my car here. buyers beware."
5-star,1,"i had a very positive experience shopping for my car here! i was assisted by jessie and verkler, they were very informative and really nice. i loved that i never felt pressured to make a purchase. great job guys!! i would recommend this place to friends."
5-star,1,after showing up to just look for a car this morning robert and aj made it such a great experience we ended up purchasing a new vehicle. there were none of the pressures of buying a new car just an overall great experience. i would definitely recommend.
4-star,1,"my experience with the service department here is complete opposite of what i am reading on these other reviews. gary fox is who we dealt with and he was very professional and courteous with us. he greeted us and checked in with us as he could. he didn't b.s. us or try to get us to more work. we went in to get some sensors replaced. my only suggestion is to shop around. it ended up being the best deal for us to go to the dealership for what we needed fix. now, i can't say this is going to be the case every time but i feel confident that a dealership is going to use new factory parts versus what another place might use. would i come back? heck yes. i was a very happy and satisfied customer."
5-star,1,"i have nothing but positive things to say about this dealership. i had an awesome sales guy named ""el"". he was helpful in every aspect. no hard core sales, he worked the numbers & made everything right. drove off with the exact car i wanted. i didn't have to compromise at all & got a payment i was totally satisfied with. service department has been great also. i love my car & get compliments just about everyday. thanks guys!!!"
5-star,1,great place to shop for cars! they've got the best selection. got two cars from this specific mazda & they have always managed to take care of us. great service.
5-star,1,"yay only 4 days later and was called to pick up my green slip. walked to the cashiers area to see jesse. he of course was very nice again asked how my car was. i say great but the tire pressure light was on. he says right away ""give me the keys i'll have them fill em up."" asked if i had any other questions and i did about the phone book set up he took me out to the car and went over it with me again. so happy!"
1-star,0,"the service department here is horrible. i take my car in for them to look at a possible tsb that i recieved in the mail for a possible turbo defect (mazdaspeed 6). i wasn't sure if i had it, so i took it in. keep in mind my car is still under warranty. so i wait in the waiting room for an hour and a half and they finally take my car around the block for a minute or two. i wait another 20 minutes or so, and the service rep comes out to tell me that they found a bunch of wear and tear items that needed replacement. he pulled out a bill for $120 and told me that this is the bill for them to take my car around the block and a minor 20 min inspection. if i chose to get the wear and tear items replaced, they would take the $120 off of it. what a scam. i refused to pay the bill as my car is still under warranty. the service rep did not mention anything about charging me for them to inspect my car that's still under warranty. the funny thing is that i walked outside to look at the new mazdaspeeds when my car was being ""looked at"" and a sales rep stopped me and asked me if i had any questions. i asked him about the new mazda 6 and when they are coming out with the skyactive-d (twin-turbo diesel). he had no clue as to what the skyactive-d even was. i left the stealership and i'm never going back."
5-star,1,just purchased my 2014 mazda cx-5 from courtesy. the salesman was very helpful as well as the managers. the service department expedited the installation of my nav and sirius quickly. gary fox is a rockstar; very helpful and informative.
5-star,1,i made a last-minute appointment and ed took me right in. i needed an oil change and my car was sounding funny so i brought it in. ed was honest with me. he took great care of my car and didn't take my wallet for a ride.
1-star,0,"took my finance's brother in to buy a car at courtesy import kia, however the sales manager was a complete douchebag... rude and unknowledgable of his own product, their reputation totally precedes their low online reviews. however, we met another salesperson, mike sharma, sales manager of courtesy imports mazda and he totally blew us away. he took us around on few test drives on the car that my brother was considering. i've met a lot of car salesman and by he was the knew so much about not only mazda's products but other companies as well. sure enough he was able to convince us to buy him the new mazda moto 6 2014. from beginning to end, he was so cool and never pressured us to buy a car unlike the dumb salesman from kia. we stopped by the same weekend with my fiancee's grandparents and made a purchase. the deal was fast, quick, and painless.... how a car buying experience should be. despite the horrible reviews on yelp and on google about both these dealerships, i have to say, mike sharma is seriously the guy who is holding this place together by a thread. thanks man! fyi, the douchebag is luis, the sales manager of kia. what a idiot!!!"
2-star,0,"in 2012, i went to kia and got a bad deal. they wasted my time and broke the window on my car. they had the car i wanted so this week, i went back and bought it. the first sales agent kevin didn't even call me back. i had to hound them over and over. i'm new to this country so my credit rating is a little low but my account says paid on time for everything. kevin said this is what happens when you give me a 500 credit score. (mine is 599) i got a new sales rep and closed the deal two days ago. last night, my driver side tire blew. it took 45 minutes to find the key to unlock the lug nuts on the tires cause no one showed me where it was. then; though i did not hit anything, courtesy kia refuses to replace the tire.... so 2 days after i get my car i had to shell out $150 for a tire! now that's customer service. they got two stars thanks to the finance guy chuck and the 2nd sales rep, nate....."
1-star,0,"i wish i would read the review from yelp before going to this place. experience was horrible. i was lied to and given excuses, week after week, on why their company failed to satisfy the agreed upon terms. the car they sold me was a dud, it automatically went into neutral on two occasions as i was driving. nobody even called me back after calling and leaving a message to advise them of the problem. there was also a 7500 rebate on the vehicle which they never informed me about and pocketed for themselves."
1-star,0,"i went in knowing exactly what i wanted and what i didn't want. the salesperson was nice, but since they didn't have what i wanted, he kept pushing me to buy cars i didn't want. like other reviewers have mentioned, the floor manager was extremely pushy and rude, he got very pissy because i said i wanted to think about, purchasing a car i didn't want to begin with. it was just a terrible experience over all. if you want a mazda check out the dealer on west sahara or centennial. both were very helpful, not pushy, and honest."
1-star,0,"about a week and a half ago 6/7, i embarked on a trip from southern california to the east coast with my mother. i had recently gotten my air conditioning fixed in my mazda 3 for the occasion knowing that we'd be driving through several deserts. leaving without that fixed is just dangerous, right?! well, it had been working well for a couple days but, by the time we were on the outskirts of las vegas it started to blow 117 degree air at us. i heard one person say that it was the hottest day of the year so far. i called my mazda dealer from socal and they said to bring it to a dealer out there to keep the warranty on the new parts. so! i came upon courtesy mazda in henderson. i walked in and told them my story (1:00pm i'm guessing) by this point my temperature gauge was reading 119 degrees. they flat out said no, and that they would not be able to get to it till monday (6/10). trying to go anywhere else would have been dangerous at temps like that and the closest dealer centennial mazda said the same thing. i even considered driving at night but, that wouldn't have been safe either. that would have forced me to stay in vegas over the weekend with no air conditioning and probably paying for an expensive hotel. luckily, there is a good person there. the woman at the service desk was very helpful in finding us a great shop. they fixed it that day in a matter of hours while, having to order the parts too. he tried to get the parts from courtesy and they turned out to cost $900 alone. for the parts and labor i payed $700. !!!beware of these swines!!! you people give american business a bad name. you should be receiving a package of elephant poop (1 gallon) from poopsenders any day now, think of it as a metaphor for your shitty service... yours truly, your very own anti-customer."
1-star,0,"sales manager luis is rude, bullying, dishonest, pushy, and will say anything to make the sale. do not come here to buy any vehicle. worst customer service ever. would'nt suggest this place to anyone. whoever runs this business is doing a piss-poor job training their employees for proper service. all about the making the cash here at the expense of any sort of dignity or respect. never coming back here again."
1-star,0,"very unprofessional, does less than baseline of work, poor communication. will not go back here again.. would sooner given my business to a small business car store."
1-star,0,"courtesy imports and their yo-yo scam! my husband and i thought a second car would be nice to have. went in knowing what kind of car we wanted, we found the car we liked, great!...not so fast....... courtesy imports ""approved"" my credit....this ""approval"" was all part of a scam! we signed the financial agreement which stated that i was ""approved"". steve corbin, the salesmen calls about a week and a half later, telling me they couldn't get financing, so i would need to find a co-signer!! i asked him how that could be, because we had signed the financial agreement stating that i was approved....he said he would have rob, the finance guy call to explain .......2 weeks went by without any phone call from steve or rob. then steve calls again, saying they still can't get the financing ""done"" so i need to bring the car back! um what? i say again, how can this be? and asked him to explain.....he tells me again that ""rob"" will call me with more info. well ""rob"" never called. today, we took the car down there to give it back and for some reason the ""financial"" guy was still not available to speak with us.....they said all they needed from us was the keys to the car. fine... i was done with their run around scam! one other thing i thought i would include as well...... they had agreed to install xm radio...they would pay....we go to sign paperwork, and they added it into the cost of the car! we finally came to an agreement that we would pay for half. fine *rolls eyes* whatever! we pick up the car, and the ""factory"" install, looked like awful, it was not the nice factory install we were promised. they also put a huge crack in the side panel of the car while installing it. they said that the factory install we were looking for (meaning no wires and extra junk running out the back of the car) was not possible. my husbands was so annoyed with the xm install issues he asked if we could just give the car back and they said no, the sale was done and final, they could not take the car back....hmmmmm, then why did i they call weeks later asking for the car back. we gave the car back.....not worth our time."
1-star,0,"i went to courtesy kia with the intention of purchasing a 2012 kia sorento. i wanted a 4 cyl with a few added features. i was specifically told that they did not have the 4 cyl model i was looking for, but they did have a v6 with the same features in stock. i crunched the numbers and determined i could afford it, so i bought the v6... or so i thought. i later found out the car they gave me was the 4 cyl i originally wanted, regardless of the fact that the contract said i was buying a v6. when i returned to the dealership to ask for reimbursement or for the v6 i was told i was purchasing, they said they owe me nothing. they told me the price i negotiated on the v6 was so close to the msrp of the 4 cyl they gave me that they didn't have to give me a penny. that would be great if it was true, but in reality, the car i drove away with msrp'd at around $2,300 less then what we agreed on as the selling price of the v6. i confirmed this with kia's corporate offices. all they offered me to ""fix"" the issue was to pay 1 month's car payment or upgrade my warranty. i denied both of those. i want what i'm entitled to and will continue to fight for it. buyer beware!!!!!"
2-star,0,"bought my daughter's used kia there almost 2 years ago. it had low miles and has been a pretty good car, but the salesman told me they always put new tires and battery on every car before you drive it off the lot, for safety reasons. what a joke and a lie. i had to replace all 4 tires in the first year. they were not new! the salesman also had no idea what kind of factory warranty we got. the manager said the remaining of the factory 100,000 / 5 year. who knows?? hope i don't have to find out."
1-star,0,"they lied about the sales price to me and my bank. the msrp was $22k. i was told $24k out the door including all fees and taxes. i expected to finance about $20k. when i reviewed the contract, they listed the sales price as $25k (raised the sale price over msrp to cover the rebate and the amount of my down payment) and charged an additional $2,000 for taxes ($27,000 total). when i told the finance manager what i was quoted i was told, ""he's a salesman, it's his job to tell you that, but the price is not up to him"". ultimately, the amount i needed to finance would have been $24k (after a $3k down payment on an msrp of $22k) i left. for the next month i was harassed and threatened by the general manager. he told me that because i agreed to the terms during negotiation that i was in breach of contract. (they make you sign a paper saying if they agree to your terms, you'll buy the car.) it's bs it doesn't mean anything so don't let them fool you. if you decide you need a new mazda enough that you go there, read all your paperwork twice and don't give in to bullying!"
2-star,0,"professional dealership that gets the job done. but too expensive! work done: -front and rear breaks (with rotor resurfacing) -oil change -tightened belt (because car was screaming bloody murder when cold-started) +________________ $699.82 they do quality mazda work but, it's way too $$$."
5-star,1,"excellent service. fair, competent trustworthy and friendly. my new auto repair shop. you never really know what's wrong with your vehicle. trusting the shop will only fix what's broken us so key. i know james and i trust him to treat me right. give them a try. you will also become a fan."
1-star,0,"we use to love desert heat automotive when it was under the ownership of kevin and the care of kevin and kurt. that was 2 owners ago. they are no longer there so anyone who thinks they are, don't be fooled. the next owner was okay but they only did one fix on our van which worked so i'll say they were fine, but they don't own it anymore either so that doesn't even matter anymore. this review is for the latest. i am so beyond furious right now. a couple months ago we took our car in to get fixed. there were apparently multiple fixes, each coming in at a higher price, but what could i do, i needed my car fixed, so i approved the fixes. going in to pick up my car when it was done i was surprised by the cost. it was almost 50% higher than what was quoted. i was floored and learned that when he was quoted me prices he never included the labor price, just parts. who does that! i've never had a mechanic quote me just parts not labor! but what could i do, i paid it and left, knowing i wouldn't be back. unfortunately that was not the case. starting my car for the first time to leave that parking lot i noticed something was wrong. my car was shaking so bad. it was worse than when i brought it in. when we tried bringing it back in and my husband explained the shaking, they had the nerve to tell him that that's how cars are, they shake when they are cool and just had to warm up. how stupid did they think we were! one of their repairs was the motor mounts and my husband pointed out to them that it's probably the motor mounts. the owner told us that couldn't be it but he would take it back to try and figure it out. after not hearing from them for 2 days, i get a call saying they are still stumped and trying to figure it out. the following week, i finally call because they've now had my car for a week and the mechanic tells me that it was the motor mounts, duh, and that they had them fixed 3 days ago! i took my car back and even though it still wasn't quite right i knew that this mechanic was completely incompetent so we just left knowing we would need to get it looked at by someone else. this takes me to today. last week after i filled my gas tank, i smelled gas and noticed that my tank had leaked. so i finally took it to another mechanic to have them look at that and the rough ride the car had. my fuel tank wasn't properly connected to the fuel pump which was the cause for the gas spilling out every time i drove it. which is another thing desert heat had replaced and couldn't seem to connect properly after replacing it! as for the rough ride, can you guess what that was? it was the motor mounts!! i need new motor mounts! the motor mounts that were used were so cheap they had already broken! i'm so beyond pissed right now at this mechanic i'm having a hard time containing myself. i'm now out an extra $600 to get the work done properly, not to mention the overpriced amount i probably paid to desert heat. whoever bought this business has no clue what they're doing to cars and are causing more damage in the process!"
4-star,1,"i became a desert heat fan several years ago when kevin and kurt helped me solve a problem while i was at a neighboring business and they didn't even charge me. i have used them for almost all of our auto repairs and maintenance and have always been very satisfied with the quality of work and the reasonable prices. however today i came in and didn't recognize anyone there. everyone seemed friendly enough so i didn't have any concerns. i was told the driver side door latch needed to be maintained not replaced and the driver side electric window motor was dead. i was charged $238.00 total when the part itself costs between $37.00 (carid.com) and $53.00 (amazon.com). this means i was charged between $201.00 and $185.00 to remove the door panel, grease the lock and install the window motor. i have removed door panels before which takes between 10-20 minutes tops. i have never installed a window motor, but i expect it to be a 30 minute job with another 10-20 minutes to grease the lock and put the door panel back on. i think a more fair and reasonable price would have been closer to $150.00 rather than almost $250.00. none of this is really a catastrophe, but i didn't appreciate my car smelling like a tobacco factory caught on fire when i picked it up. i refuse to give them a 2-3 star rating simply because this could be an anomaly and if kevin and kurt are still involved i am willing to give the place another chance. it is extremely difficult to find good, honest and affordable mechanics and i hope i won't have to go on the hunt again. sorry i missed you kevin and kurt!"
5-star,1,"i've known these guys for several years now and have been able to send them quite a bit of business. it's been great to have such an honest mechanic i can trust. i have had them do everything from transmissions to oil changes and everything in between. their prices are fair, but more importantly you can trust them. i wouldn't hesitate to refer them to any of my friends and family."
2-star,0,"called for a price to replace an engine and transmission mount on my honda civic. they quoted a price much lower than the dealership. i told them exactly what was going on and what was needed before they gave me a price. i made an appt to take it in. i took the car in and, after 45 min, they told me that now that they had the vin # they knew that a different mount was needed that would cost $200 more and that they couldn't get for 5 days. i drove an hour to get there. why didn't they ask for the vin # before they gave me a price and made an appt? needless to say, i'm not a happy camper. and i'm pretty sure my other car was side swiped while sitting in their crowded parking lot."
5-star,1,great guys excellent work quick return.. i own a business and need my trucks fix asap when they break down . kevin and kurt are my go to guys for all auto repair needs thx you both
5-star,1,"i love done and done! this was my first time using a dmv service company, but definitely won't be my last! kristy picked up my documents from my house. (i was having the title transferred on my car) she returned within a couple of hours with my new license plates and registration. i babysit my granddaughter during the week, and i didn't have to drag a toddler to the dmv!!! so easy and convenient!"
5-star,1,kristie is amazing!!!!!!!!!!!!!!!!!! she went over and above what i paid her to do. i highly recommend her to anybody that needs to have their vehicle registered.
5-star,1,"kristie is the beyond the best! my life can be very chaotic, and there isn't a lot of free time for me to get certain errands accomplished. thankfully a friend mentioned done & done dmv services to me, so i thought i would give them a try. all i can say is wow....that was the best move i ever made!!! kristie is such an sweet & amazing woman. she was super thorough getting my car registered, and obtaining all the required documentation i needed for personal reasons, as well as business reasons. kristie saved the day! not only with her wonderful personality, but also with her ability to expedite & obtain the proper documentation, but also her extreme attention to detail was superb, and her fee goes beyond the word fair! from now till the day i die, i will always use done & done dmv services!"
5-star,1,"kristie was very professional, came at the exact times she said she would, reasonable on her price, and very knowledgeable of the paperwork required. she saved me from wasting one of my valuable days off at the dmv, and got the transaction and documents back to me 24 hours ahead of schedule! i would use done and done again, and highly recommend them."
1-star,0,"kristie baldasarre picked up the docs for a same day vehicle registration at 2p wed. she stated that if she couldn't get it done that day, it would be done the following day, thurs. at 5:30p thursday, after receiving no communication from kristie she claimed that she was too busy with her work the casino to do the job to which she'd agreed. then, when asked for the documents back (to hire a reliable service provider) she refused to release/return the paperwork until 12p. the next day (friday), as if she hadn't already wasted an entire day! how is this service worth any rating?"
5-star,1,"needed to get my new travel trailer registered quick. i tried calling the dmv to figure out exactly what documents i would need but they were no help. the deadline was coming up in a few days and i had no free time. instead of trying to figure it out myself, i called the dmv vixen to just get it done and over with. getting a hold of her was easy. just shot her a text. within a few hours of getting a hold of her she had already come to my work office and picked up the necessary documents after telling me exactly what i'd need. the next morning she sends me a message saying that the trailer was registered and that she'd be dropping the new license plates off in a few hours. few hours later she comes to my office again and drops off the plates. quick and efficient. if you need to get something done at the dmv and don't have the time to go, try giving her a call. her rates were affordable compared to some of the other companies i checked and her customer service was great."
5-star,1,"needed a fast hop to register my daughters car in a jiffy. i was in town on biz. absolutely no fucking energy to deal with dmv denziens. christie had plates to me before lunch. great woman, fast and honest service. 5 stars. calling number a217 expedience can be a premium? calling number b12 absolutely 5 stars!"
5-star,1,you know i have used done and done at least 6 times now i've also referred everybody i know kristy works really hard she gets it done sends confirmations always returns phone calls if she can't get to it right then she can get to it tomorrow if you're in a hurry she'll make the extra effort to make sure it gets done always has a great attitude no wonder her business is thriving! thank you for everything!
1-star,0,i have tried to contact them many times in the past 3 days and haven't gotten a single call back or anything. i would not recommend these people.
5-star,1,done and done. just as advertised. she picks up the paperwork and gets the car registered then gets it back to you. well worth the money. no headache. if you wanna get it done she will get it done.
5-star,1,"kristie is way beyond helpful; i had a very complicated situation bringing a car from out of state, trying to juggle medical treatments, etc. i was physically unable to handle the paperwork or being in lines at dmv. let me just say ""kristie handled it all"". i am extremely grateful for her speed, accuracy, attention to detail, and caring heart. thank you from the bottom of my heart."
5-star,1,"first off kristie is out of this world! very professional, sense of urgency, and will get the job done for you. she probably knows more then the people that actually work at the dmv. i was in a nightmare with a car i purchased 4 months ago and having been having title problems since then. just as i was to give up a friend gave me her info. within 1 week she was able to tell where the errors were. i've been going back and forth to the dmv for answers that they had no info on my car for over 3 months and she found it in 1 week. yes one week! give her time to help you with the services you need done. patience is the key word. she goes the extra mile for her clients. her rates are very reasonable. i wish i could give her 10 stars. trust her, trust her service, if she can't get it done, i honestly think no one can. thank you kristie for your hard work and dedication in helping people like myself."
5-star,1,"this is an awesome service! kristie is wonderful! she will answer any questions you have and get you all taken care of at the dmv. if you don't have time to go to the dmv, use kristie! leave a message on her phone and she will call you back and make your day!"
5-star,1,"if you need help with registering a vehicle, this young lady may be able to help you. she is mobile so when you call you will have to leave your info and she will call you back. she is very friendly and does not leave you hanging. if you do not like standing in line at the dmv and you don't mind paying a fee, this is the way to go.."
5-star,1,"absolutely the best experience i've ever had with anything related to dmv. kristie is on-the-spot and does the job right and very quickly. i had a rush because my vehicle was being repaired; three days from the due-date, kristie handled everything on friday, including coming back and handing me the new plates, all in the same day. never again, if i can help it, will i go back to the dmv. thank you kristie, well done."
5-star,1,"kristie is awesome! everyone dreads going to the dmv. done and done is the answer. she's got the hookup at dmv. courteous, friendly and reasonably priced. saves you hours at dmv. fast turnaround. i met with her yesterday and got my license plates in 1 day. my girlfriend will have her car registered in 1 day as well tomorrow. it's nice not having to wait for 6 weeks for license plates like you do in cali. definitely recommend done and done dmv services. you won't be disappointed mahalo kristie"
5-star,1,"if you don't have time to go to t he dmv, call this number. kristie is a wonderful person and will save you tons of time! her service are very afford and she will be able to do almost whatever you need on the spot with results as soon as the next day! she's very pleasant to work with and will make life for you and anyone else much easier and not to mention, she's certified with what she does. :d i will definitely recommend her to friends who rather not die of boredom at the dmv."
5-star,1,kristie has helped me so much on several occasions for dealing with the dmv. this service is a life saver. she's always gone way above and beyond on anything i would expect. she's extremely professional and incredibly courteous. i always recommend done and done to anyone who has any issues with the dmv. i'll be a lifetime customer. simply the best!
5-star,1,"every time we need her she's there, courteous and get's the job done with no hassle. prices are very fair too! highly recommend her! don't even think twice. life is too short to waste at the dmv!"
5-star,1,"super fast and professional help ! cause no one wakes up as says "" man ! ... i'd really like to spend 1/2 a day at the dmv today "" give them a call - you'll be happy you did . they get it done & done . thank you !!!"
5-star,1,"i had to get a salvage vehicle registered and had to go back and forth to the dmv because i kept on getting different information from the employees there. when an emergency came up and i had to leave the country, i didn't know what to do. that's when i found kristie on yelp and after reading so many positive reviews i decided to contact her. she responded to my email right away and soon as i got back into town she was ready to help me out. what i couldn't get done in a few days, she got done for me in one morning. i highly recommend this business for efficiency, great service and best of all not over priced for all that they do. thank you again kristie if you happen to see this review. you are the best!!!"
5-star,1,my goodness the horror of getting my car through smog. thank god for kristie of done and done. she did all the dmv leg work to keep the moving permit up to date. i did get my car to pass but i save days by not having to go to the dmv a half a dozen times. kristie you are danny vegas approved
5-star,1,"i am so happy to have found kristie on yelp! she is very professional and efficient. her service fee is very reasonable too. i needed to get my car registered and like everybody else, i was dreading to go to dmv and wait all day. i called her and left her a voice message and after couple minutes i got a call back from her. i did the pick up and delivery service. my car was registered in less than 24hours w/o having to wait at the dmv!!! i am so pleased doing business with her! money well spent. i would highly recommend her."
5-star,1,kristie is truly the greatest dmv vixson on the planet. fantastic communication skills! her attitude along with her professionalism made me forget i was speaking with a dmv employee. i would recommend her to all friends and family. truly was a pleasure. thank you so much and have a wonderful new year!
5-star,1,"amazing!!! extremely friendly & courteous. calls 10-15 prior to arrival. fantastic attitude, tells you how long it will take and approximately how much it will be upfront. made what would have been at least 3 hours of painstaking time with our 15 month old @ the dmv into 2 less than 15 minute meetings. if efficiency is what you're lookin' for you can't go wrong."
5-star,1,"kristie is such a wonderful person and has helped me with my insurance in the past, so now she can handle my dmv services along with notary. she is mobile so she comes to you which makes things so easy. she always has a smile on her face and is very professional, so you know she gets the job done right, with accurate and quick turn around. i highly recommend her!"
5-star,1,"kristie is quick, professional and will take care of all your dmv needs that she can. and she will come to you to do it. she was able to take care of my specific needs as well as my friends all in one swoop. i'd recommend her to anyone who hates waiting in lines and wants their dmv needs to get done and done!!!"
5-star,1,"kirstie is great -- a real hard worker who goes the extra mile to help you with all your dmv issues without any kind of hard sell. i had some issues dmv related issues to deal with that i didn't have time or answers for and kirstie was great to have in my corner for advice and document services. she followed up several times afterwards to make sure everything was going well and even offered to help out with another issue. kirstie is also mobile so will come to you or meet you somewhere convenient. if you need a simple, effective way of dealing with dmv admin, kirstie is your new best friend."
5-star,1,"awesome awesome awesome!!! i just moved to las vegas and i was yelping dmvs in the area. i then came across this service option. i gave kristie a call originally to ask her about my late registration from connecticut, she not only gave me the information i needed, but she also made sure to direct me to the right place to get the information she was unsure of. i called back a second time to ask for her business. why would i go wait in line forever at the dmv when i have the choice not to? :) what i really appreciated was how she didn't push her business on me. she sold me with her professionalism, knowledge of the dmv policies and willingness to just help. done and done was created for all the times you've ever wished you had a personal assistant just for the dmv. i never even knew that i had a choice to wait or not to wait. glad i do now."
5-star,1,kristie came all the way to henderson to meet me for one signature i needed notarized took care of business done and done! thanks kristie your the best.
1-star,0,"here's my nightmare. i'm on my third vehicle after the first two had major mechanical issues. returned both of them now the third vehicle is being picked up from the repair shop as i type this since the claim for serious issues that had to present when the vehicle was sold was denied by silver rock warranty. first fuel pump 6 days after this one, then break issues within a month, now fuel injection and spark plug problems, etc. costing me $50 for a diagnostic when i could have took this lemon to my own mechanic for it for free. might add all this has taken place in less than four months. i'm not the only customer being robbed with shady practices. but i know once this gets out others will come forward and as with all other companies before truths will be revealed. starting with denying claims on vehicles with potentially death causing issues on a car customers took possession of within days. also all fluids in this 2014 nissan altima purchased with 39k miles are dark and dirty making me question about this so called multi point inspection. three cars off the same lot with major issues within two weeks."
